103020603,2017,21227327,22536116,100,15.5,67263,4.6
103020603,2018,22319864,23133987,100,16.5,69561,4.6
103020603,2019,23915228,23915228,96,17.5,72570,4.6
103020603,2020,24153405,24153405,94,17.8,72942,4.6
103020603,2021,26371188,24838606,97,17.6,75842,4.6
103020603,2022,25339622,25294329,91,18.3,75847,4.6
103020753,2017,28801088,29622122,135,13.0,73084,4.7
103020753,2018,31398479,30875855,138,12.7,73474,4.7
103020753,2019,32603584,32715758,144,12.9,74596,4.7
103020753,2020,33299169,34429892,149,13.5,77026,4.7
103020753,2021,39288025,39886702,147,14.1,79148,4.7
103020753,2022,35265722,36087746,148,14.7,81051,4.7
103021003,2017,87520775,89576028,357,15.5,72816,4.6
103021003,2018,81960138,85553437,357,16.1,75188,4.6
103021003,2019,96217142,97425531,359,16.5,77406,4.6
103021003,2020,99337835,101227632,356,17.2,80809,4.7
103021003,2021,133592441,137112341,376,16.3,81096,4.6
103021003,2022,100941244,103397926,364,17.3,85613,4.7
103021102,2017,64358558,64254538,288,14.3,71869,4.6
103021102,2018,68086258,68378445,293,14.3,73280,4.6
103021102,2019,67321632,70851822,295,14.5,74223,4.6
103021102,2020,69231857,73104431,303,14.8,75059,4.6
103021102,2021,68824253,73616894,309,14.2,74250,4.6
103021102,2022,76225391,80462839,318,14.4,75438,4.6
103021252,2017,83477835,84923118,390,16.1,76490,4.6
103021252,2018,86037276,86058804,375,16.9,78938,4.6
103021252,2019,84578707,87997668,366,17.6,81199,4.6
103021252,2020,85798938,85450028,361,18.6,84558,4.7
103021252,2021,90117594,90605225,351,19.2,86640,4.7
103021252,2022,94613334,93223683,366,19.1,87829,4.7
103021453,2017,21587260,22159878,98,15.8,73650,4.8
103021453,2018,22875162,22527635,97,15.9,74328,4.8
103021453,2019,23646733,23169895,101,16.1,74793,4.8
103021453,2020,23829334,23805766,105,16.3,75595,4.9
103021453,2021,24459027,25769885,108,16.3,77047,4.9
103021453,2022,26002335,28240648,107,16.3,78267,4.8
103021603,2017,26768544,26556589,124,13.1,68720,4.5
103021603,2018,28145381,28267438,126,13.1,66371,4.5
103021603,2019,28392486,28765843,124,13.7,71446,4.5
103021603,2020,29302538,29510677,123,15.2,74349,4.5
103021603,2021,27930266,30811273,117,15.7,75095,4.6
103021603,2022,32417332,34212864,116,16.5,76902,4.6
103021752,2017,60353756,60500915,278,15.6,80638,4.7
103021752,2018,62940656,61740885,273,16.2,83822,4.7
103021752,2019,65540382,65540382,266,16.9,87479,4.7
103021752,2020,65165003,66604122,260,17.5,91133,4.6
103021752,2021,68608930,72753550,263,16.7,90213,4.6
103021752,2022,72667804,72389670,257,18.0,95184,4.6
103021903,2017,17794584,17437406,74,14.2,63491,4.6
103021903,2018,16063642,15762239,76,14.5,63668,4.6
103021903,2019,17240878,16557030,79,14.6,66019,4.6
103021903,2020,17416868,16647061,77,15.2,67963,4.6
103021903,2021,17697011,17666154,72,16.2,69504,4.6
103021903,2022,19801736,19699841,75,16.3,73173,4.6
103022103,2017,14149582,13403066,64,11.8,63650,4.6
103022103,2018,15141899,14324670,64,12.3,66065,4.5
103022103,2019,14938240,14565892,66,12.7,67767,4.5
103022103,2020,15104129,14565055,66,13.2,69863,4.5
103022103,2021,16056019,15345511,65,14.2,72842,4.5
103022103,2022,17337487,17062022,66,14.9,75677,4.5
103022253,2017,35473184,35845146,145,15.6,73614,4.5
103022253,2018,38215693,36374492,145,16.1,72996,4.5
103022253,2019,38000181,37102965,149,17.7,78343,4.5
103022253,2020,38453910,36871835,153,18.0,79626,4.5
103022253,2021,37550941,37283743,149,18.4,82343,4.5
103022253,2022,39155296,39320452,153,18.6,83542,4.5
103022803,2017,32629502,33238483,130,14.8,69135,4.5
103022803,2018,32731439,32221067,133,17.1,69702,4.4
103022803,2019,34249433,34921886,128,18.2,71046,4.4
103022803,2020,34139959,35220348,129,18.5,72360,4.4
103022803,2021,35566315,35055987,129,19.2,72182,4.4
103022803,2022,38910253,37308241,132,19.3,73726,4.4
103023153,2017,39432380,41678796,195,14.0,68463,4.7
103023153,2018,42258246,42597642,190,14.6,70290,4.7
103023153,2019,43761658,43075475,194,14.9,71966,4.7
103023153,2020,42664243,44156419,200,14.9,72072,4.7
103023153,2021,43699989,46117000,198,15.5,73632,4.7
103023153,2022,46895851,49131298,201,16.0,75382,4.7
103023410,2017,1238299,1218013,7,11.1,41642,4.6
103023410,2018,1144011,1200763,7,12.1,42859,4.7
103023410,2019,1191596,1196900,7,12.3,44114,4.7
103023410,2020,1153644,1182069,7,15.0,47885,5.0
103023410,2021,1249378,1382588,7,18.3,53599,5.0
103023410,2022,1226686,1487281,8,17.3,51364,5.0
103023807,2017,6049339,6694445,37,13.4,57975,4.2
103023807,2018,6502943,6202228,36,13.4,57668,4.1
103023807,2019,7082491,6275268,35,13.1,55781,4.0
103023807,2020,6452790,6413569,36,12.9,58474,4.0
103023807,2021,6643198,6643198,37,13.6,60056,4.0
103023807,2022,6540091,6540091,37,13.9,61073,4.0
103023912,2017,94224939,94985883,405,17.1,88187,4.8
103023912,2018,97221042,97082957,406,18.2,91666,4.8
103023912,2019,100966629,98700664,397,18.8,95300,4.8
103023912,2020,102024377,99555216,389,19.1,97294,4.8
103023912,2021,100193869,103488822,375,18.6,98711,4.8
103023912,2022,104997351,108781435,375,19.3,102043,4.8
103024102,2017,88491012,90250643,285,15.7,85723,4.9
103024102,2018,76469357,72842193,283,16.7,86092,4.9
103024102,2019,74488181,74027053,284,17.2,88740,4.9
103024102,2020,100424511,99234948,288,17.3,89215,4.9
103024102,2021,74525489,77300084,283,18.3,89316,4.9
103024102,2022,82153638,82996751,298,18.3,90968,4.9
103024603,2017,49735543,48988029,216,15.2,78767,4.6
103024603,2018,50606959,50063849,220,15.6,80820,4.6
103024603,2019,52616224,51970480,222,16.0,82629,4.7
103024603,2020,53553617,53374652,219,16.2,84767,4.7
103024603,2021,56538598,55754873,223,16.6,86767,4.7
103024603,2022,57668914,57049797,222,17.3,89113,4.7
103024753,2017,43925083,42362006,211,9.4,68012,4.5
103024753,2018,49433031,53016054,196,15.3,70549,4.5
103024753,2019,43550061,46035892,206,16.0,71820,4.5
103024753,2020,42490430,44294535,204,16.1,72656,4.6
103024753,2021,44219821,47548523,199,16.7,74184,4.6
103024753,2022,46135315,48054312,187,17.3,74467,4.6
103025002,2017,40295538,42323678,173,12.5,67202,4.5
103025002,2018,47794362,42925873,176,12.9,70926,4.5
103025002,2019,52978498,56017775,173,13.4,72290,4.5
103025002,2020,44324705,43898217,180,13.8,74574,4.5
103025002,2021,43636209,45601235,172,14.3,73343,4.5
103025002,2022,44081146,45525233,176,14.7,77726,4.6
103026002,2017,59796384,61701511,276,15.7,62653,4.5
103026002,2018,65482237,64652517,273,16.1,64243,4.4
103026002,2019,65816887,67127582,271,16.2,66341,4.4
103026002,2020,70861451,69225512,276,16.1,67059,4.4
103026002,2021,72299169,71124879,277,16.4,67529,4.4
103026002,2022,76188220,79162154,287,16.2,68330,4.5
103026303,2017,61656186,66411513,211,15.1,89420,4.6
103026303,2018,67109265,70641756,214,15.2,91336,4.6
103026303,2019,68568405,73012127,216,16.1,94854,4.6
103026303,2020,95605966,99246468,218,16.5,97070,4.6
103026303,2021,124420770,127552337,219,16.6,98547,4.6
103026303,2022,71075646,78405972,223,16.6,99147,4.6
103026343,2017,74188330,80820275,340,13.1,70749,4.6
103026343,2018,76529080,75217103,340,13.7,72826,4.6
103026343,2019,77986973,79133238,334,14.3,75053,4.6
103026343,2020,99959198,104398987,329,15.2,78015,4.7
103026343,2021,121829464,128658561,328,15.9,80704,4.7
103026343,2022,85760200,86256437,328,16.5,82984,4.7
103026402,2017,96069352,98883133,423,16.1,79807,4.7
103026402,2018,96751111,97785736,424,16.5,81756,4.7
103026402,2019,99025398,98710308,437,16.4,82209,4.7
103026402,2020,105328718,101818801,427,17.2,85972,4.8
103026402,2021,105615225,102918868,429,17.7,88641,4.8
103026402,2022,110915015,109886799,430,17.9,91179,4.8
103026852,2017,149789680,154026394,640,15.6,81502,4.7
103026852,2018,162472079,162372704,657,15.6,82168,4.7
103026852,2019,168754769,168452671,677,15.6,82863,4.7
103026852,2020,179109024,179503921,695,15.9,83535,4.7
103026852,2021,180955488,179939174,711,16.0,84758,4.7
103026852,2022,185272022,186012542,708,16.7,86850,4.8
103026873,2017,22450876,23908598,103,15.4,74176,4.5
103026873,2018,23738999,23239163,105,15.9,76522,4.5
103026873,2019,24898011,23716942,105,15.3,77203,4.5
103026873,2020,25554447,24411311,106,15.6,79905,4.5
103026873,2021,24870022,27345357,106,15.9,83375,4.5
103026873,2022,26323223,26391521,109,16.3,84862,4.6
103026902,2017,76488531,76525588,360,16.4,74263,4.6
103026902,2018,77991698,78169157,353,16.3,75762,4.6
103026902,2019,83895297,80997600,374,15.7,74978,4.6
103026902,2020,82745736,84669061,368,16.1,77269,4.6
103026902,2021,82162735,87080015,374,16.3,78386,4.6
103026902,2022,86584696,87931052,379,16.7,80165,4.7
103027307,2017,6502915,6650681,29,14.1,69765,3.8
103027307,2018,6917428,6957141,28,13.9,70690,3.8
103027307,2019,7376529,7530637,30,14.1,71269,3.7
103027307,2020,8079875,7948576,32,14.3,71788,3.7
103027307,2021,8269358,8686568,32,12.6,71211,3.6
103027307,2022,8802771,8981207,33,12.4,73273,3.6
103027352,2017,88336602,84119500,283,14.5,73112,4.4
103027352,2018,90000309,88917359,272,16.2,78487,4.4
103027352,2019,90614931,93746850,261,17.9,78799,4.4
103027352,2020,82258156,90972982,234,18.9,83513,4.4
103027352,2021,82101337,89804912,228,19.5,84066,4.4
103027352,2022,91918176,98442515,230,19.3,81969,4.4
103027503,2017,69362844,76185970,285,14.2,81800,4.6
103027503,2018,62393540,63514034,284,14.7,83580,4.6
103027503,2019,63620493,64342572,249,16.0,86025,4.7
103027503,2020,110422045,114719027,243,16.5,86896,4.7
103027503,2021,79742807,80521138,245,16.3,86383,4.6
103027503,2022,65717215,66977649,249,16.7,87746,4.6
103027753,2017,46040711,45798984,181,15.8,84703,4.9
103027753,2018,48153318,48490006,178,16.1,86982,4.9
103027753,2019,50110453,50463552,183,15.9,86563,4.9
103027753,2020,51340365,52223414,182,16.1,88006,4.9
