AUN,School Number,School Name
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103027753,448,QUAKER VALLEY HS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028203,6928,RIVERVIEW JSHS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028302,460,SHALER AREA HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028653,8459,SOUTH ALLEGHENY HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028703,470,SOUTH FAYETTE TWP HS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103028753,467,SOUTH PARK SHS
103023410,7648,SPECTRUM CS
103023410,7648,SPECTRUM CS
103023410,7648,SPECTRUM CS
103023410,7648,SPECTRUM CS
103023410,7648,SPECTRUM CS
103023410,7648,SPECTRUM CS
103028807,6113,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION
103028807,6113,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION
103028807,6113,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION
103028807,6113,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
